,Manufacturer,Model,Car_Name,Variant,Body_Type,Fuel_Type,Gear_Type,Drivetrain,Displacement,Cylinders,Mileage,Power,Torque,Fuel_tank,Height,Length,Width,Doors,Seats,Wheelbase,Airbags,On_road_price
841,Porsche,Cayenne,Porsche Cayenne,Turbo,SUV,Petrol,Automatic,AWD (All Wheel Drive),3996,6,16.2,542.48,770,90.0,1673.0,4926.0,1983.0,5,5,2895.0,10,19594200
846,Toyota,Land Cruiser,Toyota Land Cruiser,Vx,SUV,Diesel,Automatic,AWD (All Wheel Drive),4461,8,9.0,261.37,650,93.0,1910.0,4950.0,1980.0,5,7,2850.0,8,14992980
847,Audi,Rs7,Audi Rs7,Sportback,"Sedan, Coupe",Petrol,Automatic,AWD (All Wheel Drive),3993,8,9.8,552.34,700,75.0,1419.0,5012.0,1911.0,4,4,2915.0,8,17413440
848,Land Rover Rover,Range,Land Rover Rover Range,5.0L V8 Autobiography Petrol,SUV,Petrol,Automatic,4WD,4999,8,9.6,510.91,625,105.0,1877.0,4999.0,2034.0,5,7,2922.0,10,26558276
849,Land Rover Rover,Range,Land Rover Rover Range,5.0L V8 Svautobiography Dynamic Petrol,SUV,Petrol,Automatic,4WD,4999,8,9.6,550.37,700,105.0,1827.0,4999.0,2220.0,5,5,2922.0,8,33172440
850,Land Rover Rover,Range,Land Rover Rover Range,3.0L V6 Vogue Lwb Petrol,SUV,Petrol,Automatic,4WD,2995,6,11.6,330.42,450,85.0,1840.0,5199.0,2220.0,5,7,3120.0,8,19917672
851,Land Rover Rover,Range,Land Rover Rover Range,5.0L V8 Svautobiography Lwb Petrol,SUV,Petrol,Automatic,4WD,4999,8,10.0,550.37,700,65.0,1835.0,4999.0,2220.0,4,5,2922.0,8,41309538
857,Land Rover Rover,Range,Land Rover Rover Range,3.0L V6 Vogue Se Lwb Petrol,SUV,Petrol,Automatic,4WD,2995,6,11.6,330.42,450,85.0,1840.0,5199.0,2220.0,5,7,3120.0,8,21826733
858,Maserati,Grancabrio,Maserati Grancabrio,Standard,Convertible,Petrol,Automatic,RWD (Rear Wheel Drive),4691,8,9.8,443.84,510,75.0,1353.0,4881.0,2056.0,2,4,2942.0,4,20262988
863,Lamborghini,Huracan,Lamborghini Huracan,Lp 610-4,Coupe,Petrol,Automatic,AWD (All Wheel Drive),5204,10,10.6,601.66,560,90.0,1165.0,4459.0,1924.0,2,2,2620.0,4,37876378
864,Lamborghini,Huracan,Lamborghini Huracan,Lp 580-2,Coupe,Petrol,Automatic,RWD (Rear Wheel Drive),5204,10,11.24,572.07,540,90.0,1165.0,4459.0,1924.0,2,2,2620.0,4,33101535
865,Lamborghini,Huracan,Lamborghini Huracan,Avio,Coupe,Petrol,Automatic,AWD (All Wheel Drive),5204,10,8.0,601.66,560,90.0,1165.0,4459.0,1924.0,2,2,2620.0,4,35853746
866,Lamborghini,Huracan,Lamborghini Huracan,Performante,Coupe,Petrol,Automatic,AWD (All Wheel Drive),5204,10,10.6,630.26,600,90.0,1165.0,4459.0,1924.0,2,2,2620.0,4,38366408
867,Lamborghini,Huracan,Lamborghini Huracan,Lp 580-2 Spyder,Coupe,Petrol,Automatic,RWD (Rear Wheel Drive),5204,10,11.24,563.19,540,90.0,1165.0,4459.0,1924.0,2,2,2620.0,4,36245700
868,Lamborghini,Huracan,Lamborghini Huracan,Lp 610-4 Spyder,Coupe,Petrol,Automatic,AWD (All Wheel Drive),5204,10,10.6,593.76,560,90.0,1165.0,4459.0,1924.0,2,2,2620.0,4,41557790
869,Lamborghini,Huracan,Lamborghini Huracan,Evo,Coupe,Petrol,Automatic,AWD (All Wheel Drive),5204,10,10.6,622.37,600,90.0,1165.0,4459.0,1924.0,2,2,2620.0,4,38046000
871,Lamborghini,Huracan,Lamborghini Huracan,Evo Rwd,Coupe,Petrol,Automatic,RWD (Rear Wheel Drive),5204,10,10.6,601.66,560,90.0,1165.0,4520.0,1933.0,2,2,2620.0,4,32844000
872,Ferrari,488 Gtb,Ferrari 488 Gtb,Std,Coupe,Petrol,Automatic,AWD (All Wheel Drive),3902,8,5.5,660.83,760,78.0,1213.0,4568.0,1952.0,2,2,2650.0,4,37496641
873,Ferrari,488 Gtb,Ferrari 488 Gtb,Spider,Coupe,Petrol,Automatic,AWD (All Wheel Drive),3902,8,5.5,660.83,760,78.0,1213.0,4568.0,1952.0,2,2,2650.0,4,40105943
874,Ferrari,Gtc4 Lusso,Ferrari Gtc4 Lusso,V8 T,Coupe,Petrol,Automatic,RWD (Rear Wheel Drive),3900,8,5.5,601.66,760,91.0,1383.0,4922.0,1980.0,2,4,2990.0,4,42840000
875,Ferrari,Gtc4 Lusso,Ferrari Gtc4 Lusso,V12,Coupe,Petrol,Automatic,AWD (All Wheel Drive),6262,8,5.5,671.68,697,91.0,1383.0,4922.0,1980.0,2,4,2990.0,4,53040000
876,Lamborghini,Aventador,Lamborghini Aventador,Lp 700-4,Convertible,Petrol,Automatic,4WD,6498,12,5.0,690.42,690,90.0,1136.0,4780.0,2030.0,2,2,2700.0,6,48851821
877,Lamborghini,Aventador,Lamborghini Aventador,Lp700-4 Roadster,Convertible,Petrol,Automatic,4WD,6498,12,8.8,690.42,690,90.0,1136.0,4780.0,2030.0,2,2,2700.0,6,54274533
878,Lamborghini,Aventador,Lamborghini Aventador,S,Coupe,Petrol,Automatic,4WD,6498,12,5.0,729.88,690,90.0,1136.0,4797.0,2030.0,2,2,2700.0,6,48417054
881,Maruti Suzuki,Omni,Maruti Suzuki Omni,5 Str Bs-Iv,MPV,Petrol,Manual,RWD (Rear Wheel Drive),796,3,16.8,33.53,59,35.0,1640.0,3370.0,1410.0,5,5,1840.0,0,288433
882,Maruti Suzuki,Omni,Maruti Suzuki Omni,E 8 Str Bs-Iv,MPV,Petrol,Manual,RWD (Rear Wheel Drive),796,3,16.8,33.53,59,36.0,1640.0,3370.0,1410.0,5,8,1840.0,0,290174
892,Fiat,Punto Evo Pure,Fiat Punto Evo Pure,1.2L Fire Dynamic,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1172,4,15.0,67.07,96,45.0,1525.0,3987.0,1687.0,5,5,2510.0,0,491976
893,Fiat,Punto Evo Pure,Fiat Punto Evo Pure,1.3,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1248,4,20.0,73.97,197,45.0,1525.0,3989.0,1687.0,5,5,2510.0,1,587465
894,Ford,Figo,Ford Figo,Ambiente 1.2 Ti-Vct,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1194,4,20.4,94.69,120,42.0,1525.0,3941.0,1704.0,5,5,2490.0,2,533460
895,Ford,Figo,Ford Figo,Ambiente 1.5 Tdci,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1498,4,25.5,98.63,215,40.0,1525.0,3941.0,1704.0,5,5,2490.0,2,635460
896,Ford,Figo,Ford Figo,Titanium 1.2 Ti-Vct,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1196,4,20.4,94.69,120,42.0,1525.0,3941.0,1704.0,5,5,2490.0,2,611898
897,Ford,Figo,Ford Figo,Titanium1.5 Tdci,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1498,4,25.5,98.63,215,40.0,1525.0,3941.0,1704.0,5,5,2490.0,2,713898
898,Ford,Figo,Ford Figo,Titanium Blu 1.2 Ti-Vct,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1194,4,20.4,94.69,120,42.0,1525.0,3941.0,1704.0,5,5,2490.0,6,678198
899,Ford,Figo,Ford Figo,Titanium Blu 1.5 Tdci,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1498,4,25.5,98.63,215,40.0,1525.0,3941.0,1704.0,5,5,2490.0,6,780198
900,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.3 Delta,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1248,4,27.39,73.97,190,37.0,1510.0,3995.0,1745.0,5,5,2520.0,2,761553
901,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.3 Alpha,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1248,4,27.39,73.97,190,37.0,1500.0,3995.0,1745.0,5,5,2520.0,2,885585
902,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.3 Sigma,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1248,4,27.39,73.97,190,37.0,1500.0,3995.0,1745.0,5,5,2520.0,2,681983
903,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.3 Zeta,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1248,4,27.39,73.97,190,37.0,1500.0,3995.0,1745.0,5,5,2520.0,2,824079
904,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Alpha,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,21.4,81.86,115,37.0,1510.0,3995.0,1745.0,5,5,2520.0,2,773376
905,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Alpha Cvt,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,21.4,81.86,115,37.0,1510.0,3995.0,1745.0,5,5,2520.0,2,908016
906,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Delta,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,21.4,81.86,115,37.0,1510.0,3995.0,1745.0,5,5,2520.0,2,649344
907,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Delta Cvt,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,21.04,81.86,115,37.0,1510.0,3995.0,1745.0,5,5,2520.0,2,783984
908,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Sigma,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,21.4,81.86,115,37.0,1510.0,3995.0,1745.0,5,5,2520.0,2,569774
909,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Zeta,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,21.4,81.86,115,37.0,1510.0,3995.0,1745.0,5,5,2520.0,2,711870
910,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Delta Dualjet,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,21.4,81.86,115,37.0,1510.0,3995.0,1745.0,5,5,2520.0,2,748080
911,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Zeta Dualjet,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,21.4,81.86,115,37.0,1510.0,3995.0,1745.0,5,5,2520.0,2,805710
912,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Zeta Cvt,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,21.04,81.86,115,37.0,1510.0,3995.0,1745.0,5,5,2520.0,2,846510
913,Hyundai,Grand I10,Hyundai Grand I10,1.2 Kappa Vtvt Magna,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,18.9,81.86,114,43.0,1520.0,3765.0,1660.0,5,5,2425.0,2,598156
914,Hyundai,Grand I10,Hyundai Grand I10,1.2 Kappa Vtvt Sportz,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,19.77,81.86,114,43.0,1520.0,3765.0,1660.0,5,5,2425.0,2,633049
915,Hyundai,Grand I10,Hyundai Grand I10,1.2 Kappa Vtvt Magna At,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,17.49,81.86,114,43.0,1520.0,3765.0,1660.0,5,5,2425.0,2,665374
916,Hyundai,Grand I10,Hyundai Grand I10,1.2 Kappa Vtvt Sportz At,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,17.49,81.86,114,43.0,1520.0,3765.0,1660.0,5,5,2425.0,2,719648
917,Hyundai,Grand I10,Hyundai Grand I10,1.2 Kappa Vtvt Sportz Dual Tone,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,19.77,81.86,114,43.0,1520.0,3765.0,1660.0,5,5,2425.0,2,653347
919,Fiat,Linea Classic,Fiat Linea Classic,1.3 Multijet,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,19.5,74.96,197,45.0,1487.0,4560.0,1730.0,4,5,2603.0,0,766227
920,Fiat,Linea Classic,Fiat Linea Classic,1.4,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1368,4,14.9,88.77,115,45.0,1487.0,4560.0,1730.0,4,5,2603.0,0,659262
921,Fiat,Linea Classic,Fiat Linea Classic,Plus 1.3 Multijet,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,19.5,74.96,197,45.0,1487.0,4560.0,1730.0,4,5,2603.0,0,824729
922,Nissan,Sunny,Nissan Sunny,Xe Petrol,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1498,4,16.95,97.65,134,41.0,1515.0,4455.0,1695.0,4,5,2600.0,1,721165
923,Nissan,Sunny,Nissan Sunny,Xl Petrol,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1498,4,16.95,97.65,134,41.0,1515.0,4455.0,1695.0,4,5,2600.0,1,853190
924,Nissan,Sunny,Nissan Sunny,Xl Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1461,4,22.71,84.82,200,41.0,1515.0,4455.0,1695.0,4,5,2600.0,1,930784
925,Nissan,Sunny,Nissan Sunny,Xv Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1461,4,22.71,84.82,200,41.0,1515.0,4455.0,1695.0,4,5,2600.0,2,1013876
926,Nissan,Sunny,Nissan Sunny,Xe Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1461,4,22.71,84.82,200,41.0,1515.0,4455.0,1695.0,4,5,2600.0,1,878216
927,Nissan,Sunny,Nissan Sunny,Xv Cvt,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1498,4,17.97,99.62,134,41.0,1515.0,4455.0,1695.0,4,5,2600.0,2,1013876
928,Nissan,Sunny,Nissan Sunny,Special Edition Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1461,4,22.71,84.82,200,41.0,1515.0,4455.0,1695.0,4,5,2600.0,2,894830
929,Maruti Suzuki,Ertiga,Maruti Suzuki Ertiga,Lxi,MPV,Petrol,Manual,FWD (Front Wheel Drive),1462,4,19.34,101.59,138,45.0,1690.0,4395.0,1735.0,5,7,2740.0,2,774180
930,Maruti Suzuki,Ertiga,Maruti Suzuki Ertiga,Zxi,MPV,Petrol,Manual,FWD (Front Wheel Drive),1462,4,19.34,102.58,138,45.0,1685.0,4265.0,1695.0,5,7,2740.0,2,935340
931,Maruti Suzuki,Ertiga,Maruti Suzuki Ertiga,Vxi At,MUV,Petrol,Automatic,FWD (Front Wheel Drive),1462,4,18.69,101.59,130,45.0,1690.0,4395.0,1735.0,5,7,2740.0,2,954720
932,Maruti Suzuki,Ertiga,Maruti Suzuki Ertiga,Zxi Plus,MUV,Petrol,Manual,FWD (Front Wheel Drive),1462,4,19.34,101.59,130,45.0,1690.0,4395.0,1735.0,5,7,2740.0,2,990420
933,Maruti Suzuki,Ertiga,Maruti Suzuki Ertiga,Vxi,MUV,Petrol,Manual,FWD (Front Wheel Drive),1462,4,19.34,101.59,180,45.0,1685.0,4265.0,1695.0,5,7,2740.0,2,850680
934,Maruti Suzuki,Ertiga,Maruti Suzuki Ertiga,Zxi At,MPV,Petrol,Automatic,FWD (Front Wheel Drive),1462,4,18.69,102.58,138,45.0,1685.0,4265.0,1695.0,5,7,2740.0,2,1033260
935,Maruti Suzuki,Ertiga,Maruti Suzuki Ertiga,1.5L Vdi,MPV,Diesel,Manual,FWD (Front Wheel Drive),1498,4,24.2,93.7,225,45.0,1690.0,4395.0,1735.0,5,7,2740.0,2,1006422
936,Maruti Suzuki,Ertiga,Maruti Suzuki Ertiga,1.5L Zdi,MPV,Diesel,Manual,FWD (Front Wheel Drive),1498,4,24.2,93.7,225,45.0,1690.0,4395.0,1735.0,5,7,2740.0,2,1091082
937,Maruti Suzuki,Ertiga,Maruti Suzuki Ertiga,1.5L Zdi Plus,MPV,Diesel,Manual,FWD (Front Wheel Drive),1498,4,24.2,93.7,225,45.0,1690.0,4395.0,1735.0,5,7,2740.0,2,1143102
938,Maruti Suzuki,Ertiga,Maruti Suzuki Ertiga,Vxi Cng (Cng +,MUV,CNG + Petrol,Manual,FWD (Front Wheel Drive),1462,4,19.34,101.59,180,45.0,1685.0,4265.0,1695.0,5,7,2740.0,2,905442
939,Maruti Suzuki,Baleno Rs,Maruti Suzuki Baleno Rs,Rs 1.0,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),998,3,21.4,100.6,150,37.0,1510.0,3995.0,1745.0,5,5,2520.0,2,804691
941,Honda,Wr-V,Honda Wr-V,Vx Petrol,SUV,Petrol,Manual,FWD (Front Wheel Drive),1199,4,17.5,88.77,110,40.0,1601.0,3999.0,1734.0,5,5,2555.0,2,943500
942,Honda,Wr-V,Honda Wr-V,S Diesel,SUV,Diesel,Manual,FWD (Front Wheel Drive),1498,4,25.5,98.63,200,40.0,1601.0,3999.0,1734.0,5,5,2555.0,2,943500
943,Honda,Wr-V,Honda Wr-V,S Petrol,SUV,Petrol,Manual,FWD (Front Wheel Drive),1199,4,17.5,88.77,110,40.0,1601.0,3999.0,1734.0,5,5,2555.0,2,831300
944,Honda,Wr-V,Honda Wr-V,Edge Plus Edition Diesel,SUV,Diesel,Manual,FWD (Front Wheel Drive),1498,4,25.5,98.63,200,40.0,1601.0,3999.0,1734.0,5,5,2555.0,2,934371
945,Honda,Wr-V,Honda Wr-V,Edge Plus Edition Petrol,SUV,Petrol,Manual,FWD (Front Wheel Drive),1199,4,17.5,88.77,110,40.0,1601.0,3999.0,1734.0,5,5,2555.0,2,824211
947,Honda,Wr-V,Honda Wr-V,Exclusive Edition Petrol,SUV,Petrol,Manual,FWD (Front Wheel Drive),1199,4,17.5,88.77,110,40.0,1601.0,3999.0,1734.0,5,5,2555.0,2,953751
949,Mahindra,Tuv300,Mahindra Tuv300,T4 Plus,SUV,Diesel,Manual,RWD (Rear Wheel Drive),1493,3,18.49,82.85,240,60.0,1817.0,3995.0,1835.0,5,7,2680.0,2,871414
950,Mahindra,Tuv300,Mahindra Tuv300,T6 Plus,SUV,Diesel,Manual,RWD (Rear Wheel Drive),1493,3,18.49,82.85,240,60.0,1817.0,3995.0,1835.0,5,7,2680.0,2,932614
951,Mahindra,Tuv300,Mahindra Tuv300,T8,SUV,Diesel,Manual,RWD (Rear Wheel Drive),1493,3,18.49,82.85,240,60.0,1817.0,3995.0,1835.0,5,7,2680.0,2,996123
952,Mahindra,Tuv300,Mahindra Tuv300,T10,SUV,Diesel,Manual,RWD (Rear Wheel Drive),1493,3,18.49,98.63,240,60.0,1839.0,3995.0,1835.0,5,7,2680.0,2,1019606
953,Mahindra,Tuv300,Mahindra Tuv300,T10 (O),SUV,Diesel,Manual,RWD (Rear Wheel Drive),1493,3,18.49,98.63,240,60.0,1839.0,3995.0,1835.0,5,7,2680.0,2,1052581
954,Mahindra,Tuv300,Mahindra Tuv300,T10 Dual Tone,SUV,Diesel,Manual,RWD (Rear Wheel Drive),1493,3,18.49,98.63,240,60.0,1839.0,3995.0,1835.0,5,7,2680.0,2,1043388
955,Mahindra,Tuv300,Mahindra Tuv300,T10 (O) Dual Tone,SUV,Diesel,Manual,RWD (Rear Wheel Drive),1493,3,18.49,98.63,240,60.0,1839.0,3995.0,1835.0,5,7,2680.0,2,1076364
956,Maruti Suzuki,S-Cross,Maruti Suzuki S-Cross,1.3L Sigma,Crossover,Diesel,Manual,FWD (Front Wheel Drive),1248,4,23.65,88.77,200,48.0,1595.0,4300.0,1785.0,5,5,2600.0,2,898302
957,Maruti Suzuki,S-Cross,Maruti Suzuki S-Cross,1.3L Delta,Crossover,Diesel,Manual,FWD (Front Wheel Drive),1248,4,23.65,88.77,200,48.0,1595.0,4300.0,1785.0,5,5,2600.0,2,1012542
958,Maruti Suzuki,S-Cross,Maruti Suzuki S-Cross,1.3L Zeta,Crossover,Diesel,Manual,FWD (Front Wheel Drive),1248,4,23.65,88.77,200,48.0,1595.0,4300.0,1785.0,5,5,2600.0,2,1064562
959,Maruti Suzuki,S-Cross,Maruti Suzuki S-Cross,1.3L Alpha,Crossover,Diesel,Manual,FWD (Front Wheel Drive),1248,4,23.65,88.77,200,48.0,1595.0,4300.0,1785.0,5,5,2600.0,2,1166562
960,Renault,Captur,Renault Captur,Rxe Petrol,SUV,Petrol,Manual,FWD (Front Wheel Drive),1498,4,13.86,104.55,142,50.0,1619.0,4329.0,1813.0,5,5,2673.0,2,968998
961,Renault,Captur,Renault Captur,Rxe Diesel,SUV,Diesel,Manual,FWD (Front Wheel Drive),1461,4,20.37,108.5,240,50.0,1619.0,4329.0,1813.0,5,5,2673.0,2,1070998
962,Renault,Captur,Renault Captur,Platine Diesel Dual Tone,SUV,Diesel,Manual,FWD (Front Wheel Drive),1461,4,20.37,108.5,240,50.0,1619.0,4329.0,1813.0,5,5,2673.0,4,1325998
963,Renault,Captur,Renault Captur,Platine Petrol Dual Tone,SUV,Petrol,Manual,FWD (Front Wheel Drive),1498,4,13.86,104.55,142,50.0,1619.0,4329.0,1813.0,5,5,2673.0,2,1223998
964,Mahindra,Xylo,Mahindra Xylo,D2 Bs-Iv,SUV,Diesel,Manual,FWD (Front Wheel Drive),2489,4,13.9,93.7,218,55.0,1895.0,4520.0,1850.0,5,7,2760.0,0,982297
965,Mahindra,Xylo,Mahindra Xylo,D4 Bs-Iv,SUV,Diesel,Manual,FWD (Front Wheel Drive),2489,4,13.9,93.7,218,55.0,1895.0,4520.0,1850.0,5,7,2760.0,0,1024576
966,Mahindra,Xylo,Mahindra Xylo,H4 Bs-Iv,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,14.02,118.36,280,55.0,1895.0,4520.0,1850.0,5,7,2760.0,0,1052590
967,Mahindra,Xylo,Mahindra Xylo,H4 Abs Bs-Iv,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,14.02,118.36,280,55.0,1895.0,4520.0,1850.0,5,7,2760.0,0,1087461
968,Mahindra,Xylo,Mahindra Xylo,H8 Abs Airbags Bs-Iv,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,14.02,119.34,280,55.0,1895.0,4520.0,1850.0,5,8,2760.0,2,1252901
969,Kia,Seltos,Kia Seltos,Hte 1.5,SUV,Petrol,Manual,FWD (Front Wheel Drive),1497,4,16.8,113.43,144,60.0,1645.0,4315.0,1800.0,5,5,2610.0,2,1008780
980,Kia,Seltos,Kia Seltos,Gtk 1.4,SUV,Petrol,Manual,FWD (Front Wheel Drive),1353,4,16.1,138.08,242,50.0,1645.0,4315.0,1800.0,5,5,2610.0,2,1406580
981,Kia,Seltos,Kia Seltos,Gtx 1.4,SUV,Petrol,Manual,FWD (Front Wheel Drive),1353,4,16.1,138.08,242,50.0,1645.0,4315.0,1800.0,5,5,2610.0,4,1559580
982,Kia,Seltos,Kia Seltos,Gtx At 1.4,SUV,Petrol,DCT,FWD (Front Wheel Drive),1353,4,16.5,138.08,242,50.0,1645.0,4315.0,1800.0,5,5,2610.0,4,1661580
983,Kia,Seltos,Kia Seltos,Gtx Plus 1.4,SUV,Petrol,Manual,FWD (Front Wheel Drive),1353,4,16.1,138.08,242,50.0,1645.0,4315.0,1800.0,5,5,2610.0,4,1661580
985,Nissan,Terrano,Nissan Terrano,Xe D 85Ps,SUV,Diesel,Manual,FWD (Front Wheel Drive),1461,4,20.45,83.84,200,50.0,1671.0,4331.0,1822.0,5,5,2673.0,2,1019898
986,Nissan,Terrano,Nissan Terrano,Xv D Premium 110 Ps Amt,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1461,4,19.01,108.5,248,50.0,1671.0,4331.0,1822.0,5,5,2673.0,2,1494198
987,Nissan,Terrano,Nissan Terrano,Xl (P),SUV,Petrol,Manual,FWD (Front Wheel Drive),1598,4,13.24,102.58,145,50.0,1671.0,4331.0,1822.0,5,5,2673.0,2,1019898
988,Nissan,Terrano,Nissan Terrano,Xl D(O),SUV,Diesel,Manual,FWD (Front Wheel Drive),1461,4,20.45,83.84,200,50.0,1671.0,4331.0,1822.0,5,5,2673.0,2,1260414
989,Nissan,Terrano,Nissan Terrano,Xv D Premium 110 Ps,SUV,Diesel,Manual,FWD (Front Wheel Drive),1461,4,19.01,108.5,248,50.0,1671.0,4331.0,1822.0,5,5,2673.0,2,1448298
990,Nissan,Terrano,Nissan Terrano,Sport Edition,SUV,Diesel,Manual,FWD (Front Wheel Drive),1461,4,20.45,83.84,200,50.0,1671.0,4331.0,1822.0,5,5,2673.0,2,1260414
991,Tata,Safari Storme,Tata Safari Storme,2.2 Lx 4X2,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,14.0,147.95,320,63.0,1922.0,4655.0,1855.0,5,7,2650.0,0,1131185
992,Tata,Safari Storme,Tata Safari Storme,2.2 Ex 4X2,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,14.0,147.95,320,63.0,1922.0,4655.0,1965.0,5,7,2650.0,0,1361861
993,Tata,Safari Storme,Tata Safari Storme,2.2 Vx 4X2 Varicor 400,SUV,Diesel,Manual,RWD (Rear Wheel Drive),2179,4,14.1,153.87,400,63.0,1922.0,4655.0,1965.0,5,7,2650.0,2,1509165
994,Tata,Safari Storme,Tata Safari Storme,2.2 Vx 4X4 Varicor 400,SUV,Diesel,Manual,AWD (All Wheel Drive),2179,4,14.1,153.87,400,63.0,1922.0,4655.0,1965.0,5,7,2650.0,2,1676705
1009,Hyundai,Elantra,Hyundai Elantra,S,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1999,4,14.6,149.92,196,50.0,1465.0,4620.0,1800.0,4,5,2700.0,6,1620780
1010,Hyundai,Elantra,Hyundai Elantra,Sx,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1999,4,14.6,149.92,196,50.0,1465.0,4620.0,1800.0,4,5,2700.0,6,1885980
1011,Hyundai,Elantra,Hyundai Elantra,Sx At,Sedan,Petrol,AMT,FWD (Front Wheel Drive),1999,4,14.6,149.92,196,50.0,1465.0,4620.0,1800.0,4,5,2700.0,6,1987980
1012,Hyundai,Elantra,Hyundai Elantra,Sx(O) At,Sedan,Petrol,AMT,FWD (Front Wheel Drive),1999,4,14.6,149.92,196,50.0,1465.0,4620.0,1800.0,4,5,2700.0,6,2079780
1013,Hyundai,Tucson,Hyundai Tucson,2Wd Mt Diesel,SUV,Diesel,Manual,4WD,1995,4,18.42,182.47,400,62.0,1660.0,4475.0,1850.0,5,5,2670.0,2,2121311
1014,Hyundai,Tucson,Hyundai Tucson,2Wd Mt Petrol,SUV,Petrol,Manual,FWD (Front Wheel Drive),1999,4,13.03,152.88,192,62.0,1660.0,4475.0,1850.0,5,5,2670.0,2,1914189
1015,Hyundai,Tucson,Hyundai Tucson,2Wd At Gl Diesel,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1995,4,16.38,182.47,400,62.0,1660.0,4475.0,1850.0,5,5,2670.0,6,2411641
1016,Hyundai,Tucson,Hyundai Tucson,2Wd At Gl Petrol,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1999,4,12.95,152.88,192,62.0,1660.0,4475.0,1850.0,5,5,2670.0,6,2231131
1017,Hyundai,Tucson,Hyundai Tucson,4Wd At Gls Diesel,SUV,Diesel,Automatic,4WD,1995,4,16.38,182.47,400,62.0,1660.0,4475.0,1850.0,5,5,2670.0,6,2751365
1018,Hyundai,Tucson,Hyundai Tucson,2Wd At Gls Petrol,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1999,4,12.95,152.88,192,62.0,1660.0,4475.0,1850.0,5,5,2670.0,6,2420992
